legal_articles,legal_violation_categories,violation_keywords,reason_ai
《中华人民共和国公司登记管理条例》第七十三条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第一款“公司登记事项,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第一款的规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第一款规定的擅自变更登记事项,未年检登记||无照经营/登记问题,变更登记||登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第二款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十三条第二款“公司未依照本条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十九条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十二条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十二条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十五条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十八条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十八条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条、,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条、第八十五条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条之规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条和,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条所指“公司不按照规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条的规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七十六条规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七章第八十条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第七章第四十八条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十七条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十七条、第三十八条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十三条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十三条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十三条一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十三条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十五条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十五条第三款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十八条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三十条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三条的规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三条第二款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第三条第二款的规定依据,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十三条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十三条第二款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十三条第（二）项,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十九条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十九条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十九条第一款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十九条第二款,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十六条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十六条,市场主体与登记治理,登记管理||登记,
《中华人民共和国公司登记管理条例》第二十六条“公司变更登记事项,未年检登记||无照经营/登记问题,变更登记||登记管理||登记,
