legal_articles,legal_violation_categories,violation_keywords,reason_ai
《中华人民共和国安全生产法》第九十八条第(一)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十八条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十五条第（二）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十八条第一款第一项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条、第九十六条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十八条第（三）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十八条第（四）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第一款第(三)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第一款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(四项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(四)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(四)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(二)项的规定拟作出如下处罚:对第1条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(二)项(第1项事实)、第九十八条第(一)项(第2项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(二)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(二)、第(三)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十八条第（二）项、第（四）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(三)项、第九十六条第(二)项、第九十六条第(二)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(三)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(一)项的规定,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(一)项的规定,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(一)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(一)项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条的规定,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条(一)和,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十六条第(三)项、,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条、第九十六条、第九十八条,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条之规定,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条六项.第四项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七项、第九十六条第三项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七项、,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七款和第九十六条第四款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款（七）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第（四）项、第（六）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七项及,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第（五）项和,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第（七）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第四项罚款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第四项的规定责令整改并处于人民币壹仟元罚款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第四项、第五项、第六项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第四项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第六项、九十六条第一款第二项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第六项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第五项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第三项、第五项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第（五）项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第一款第三项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第七项和,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第三款、第四款、第七款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第四、五、六项,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第六项的规定对该公司作出罚款,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第六项的规定,安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第六项之规定,安全生产,安全||安全生产,
"《中华人民共和国安全生产法》第九十四条第六项,",安全生产,安全||安全生产,
《中华人民共和国安全生产法》第九十四条第六项,安全生产,安全||安全生产,
